Название улицы,Длина,Начальные координаты,Конечные координаты
,62.297,"(80.3261755, 50.3729891)","(80.3258577, 50.3724668)"
,296.162,"(80.3261755, 50.3729891)","(80.3222379, 50.3738285)"
,132.305,"(80.3261755, 50.3729891)","(80.327924, 50.3725844)"
,203.973,"(80.3337504, 50.372108)","(80.3363252, 50.371475)"
,85.657,"(80.3337504, 50.372108)","(80.3328962, 50.3726526)"
,123.33200000000001,"(80.3337504, 50.372108)","(80.3337343, 50.3710234)"
,116.18,"(80.3363252, 50.371475)","(80.3378542, 50.3717966)"
,203.973,"(80.3363252, 50.371475)","(80.3337504, 50.372108)"
,420.079,"(80.3363252, 50.371475)","(80.332072, 50.374099)"
,15.577,"(80.3378542, 50.3717966)","(80.3379222, 50.3719298)"
,116.18,"(80.3378542, 50.3717966)","(80.3363252, 50.371475)"
,401.0450000000001,"(80.3378542, 50.3717966)","(80.3399411, 50.3707145)"
,58.43,"(80.332072, 50.374099)","(80.3321105, 50.3746239)"
,88.098,"(80.332072, 50.374099)","(80.3319911, 50.3733084)"
,420.079,"(80.332072, 50.374099)","(80.3363252, 50.371475)"
,97.148,"(80.3328962, 50.3726526)","(80.3319911, 50.3733084)"
,85.657,"(80.3328962, 50.3726526)","(80.3337504, 50.372108)"
,255.763,"(80.3328962, 50.3726526)","(80.3316545, 50.3712104)"
,54.832,"(80.3337343, 50.3710234)","(80.3344263, 50.3711637)"
,123.33200000000001,"(80.3337343, 50.3710234)","(80.3337504, 50.372108)"
,81.86500000000001,"(80.3337343, 50.3710234)","(80.3326221, 50.3709146)"
,54.832,"(80.3344263, 50.3711637)","(80.3337343, 50.3710234)"
,89.387,"(80.3359542, 50.3740196)","(80.3350831, 50.3734386)"
,65.51,"(80.3359542, 50.3740196)","(80.3365818, 50.3744519)"
,289.705,"(80.3359542, 50.3740196)","(80.3389098, 50.3722211)"
,275.779,"(80.3359542, 50.3740196)","(80.3331426, 50.375733)"
Асанали,9.384,"(80.3389098, 50.3722211)","(80.3390264, 50.372261)"
,289.705,"(80.3389098, 50.3722211)","(80.3359542, 50.3740196)"
Асанали,77.35,"(80.3389098, 50.3722211)","(80.3379222, 50.3719298)"
,40.206,"(80.3337483, 50.376191)","(80.3333811, 50.3759155)"
,278.876,"(80.3337483, 50.376191)","(80.3365818, 50.3744519)"
,133.16000000000003,"(80.3337483, 50.376191)","(80.3344295, 50.3772783)"
,65.51,"(80.3365818, 50.3744519)","(80.3359542, 50.3740196)"
,66.412,"(80.3365818, 50.3744519)","(80.3372265, 50.3748851)"
,278.876,"(80.3365818, 50.3744519)","(80.3337483, 50.376191)"
,310.15000000000003,"(80.3365818, 50.3744519)","(80.3396433, 50.3724705)"
Асанали,8.285,"(80.3396433, 50.3724705)","(80.3395388, 50.3724372)"
Асанали,79.031,"(80.3396433, 50.3724705)","(80.3406278, 50.3728035)"
,310.15,"(80.3396433, 50.3724705)","(80.3365818, 50.3744519)"
,255.358,"(80.3346148, 50.3764661)","(80.3372265, 50.3748851)"
,66.412,"(80.3372265, 50.3748851)","(80.3365818, 50.3744519)"
,64.488,"(80.3372265, 50.3748851)","(80.337863, 50.3752993)"
,334.303,"(80.3372265, 50.3748851)","(80.3406278, 50.3728035)"
,255.358,"(80.3372265, 50.3748851)","(80.3346148, 50.3764661)"
Асанали,79.031,"(80.3406278, 50.3728035)","(80.3396433, 50.3724705)"
Асанали,56.373,"(80.3406278, 50.3728035)","(80.3413309, 50.37304)"
,334.303,"(80.3406278, 50.3728035)","(80.3372265, 50.3748851)"
,133.16,"(80.3344295, 50.3772783)","(80.3337483, 50.376191)"
,82.347,"(80.3344295, 50.3772783)","(80.3345149, 50.3780159)"
,330.039,"(80.3344295, 50.3772783)","(80.337863, 50.3752993)"
,64.488,"(80.337863, 50.3752993)","(80.3372265, 50.3748851)"
,66.321,"(80.337863, 50.3752993)","(80.338493, 50.3757401)"
,353.70200000000006,"(80.337863, 50.3752993)","(80.3413309, 50.37304)"
,330.039,"(80.337863, 50.3752993)","(80.3344295, 50.3772783)"
,82.347,"(80.3345149, 50.3780159)","(80.3344295, 50.3772783)"
,63.17400000000001,"(80.3345149, 50.3780159)","(80.3347605, 50.3785564)"
,381.365,"(80.3345149, 50.3780159)","(80.338493, 50.3757401)"
,66.321,"(80.338493, 50.3757401)","(80.337863, 50.3752993)"
,65.879,"(80.338493, 50.3757401)","(80.3391329, 50.3761696)"
,380.01500000000004,"(80.338493, 50.3757401)","(80.3421821, 50.3733249)"
,381.365,"(80.338493, 50.3757401)","(80.3345149, 50.3780159)"
Асанали,61.848,"(80.3421821, 50.3733249)","(80.3414099, 50.3730664)"
Асанали,83.708,"(80.3421821, 50.3733249)","(80.3432272, 50.3736748)"
,380.01500000000004,"(80.3421821, 50.3733249)","(80.338493, 50.3757401)"
,22.318,"(80.3349303, 50.3787254)","(80.3347605, 50.3785564)"
,66.321,"(80.3349303, 50.3787254)","(80.3353867, 50.379246)"
,411.824,"(80.3349303, 50.3787254)","(80.3391329, 50.3761696)"
,65.879,"(80.3391329, 50.3761696)","(80.338493, 50.3757401)"
,64.699,"(80.3391329, 50.3761696)","(80.3397666, 50.3765882)"
,401.688,"(80.3391329, 50.3761696)","(80.3432272, 50.3736748)"
,411.82399999999996,"(80.3391329, 50.3761696)","(80.3349303, 50.3787254)"
Асанали,83.708,"(80.3432272, 50.3736748)","(80.3421821, 50.3733249)"
Асанали,66.844,"(80.3432272, 50.3736748)","(80.3440625, 50.3739533)"
,401.688,"(80.3432272, 50.3736748)","(80.3391329, 50.3761696)"
,42.217,"(80.3364717, 50.3802259)","(80.3367507, 50.3805613)"
,57.911,"(80.3364717, 50.3802259)","(80.3359941, 50.379833)"
,446.74800000000005,"(80.3364717, 50.3802259)","(80.3410336, 50.3774554)"
,64.423,"(80.3410336, 50.3774554)","(80.3404133, 50.3770321)"
,66.306,"(80.3410336, 50.3774554)","(80.3416783, 50.3778873)"
,446.748,"(80.3410336, 50.3774554)","(80.3364717, 50.3802259)"
,463.11199999999997,"(80.3410336, 50.3774554)","(80.3457195, 50.3745545)"
,27.691,"(80.3369337, 50.3807813)","(80.3367507, 50.3805613)"
,79.834,"(80.3369337, 50.3807813)","(80.3376933, 50.3812817)"
,465.61899999999997,"(80.3369337, 50.3807813)","(80.3416783, 50.3778873)"
,206.932,"(80.3369337, 50.3807813)","(80.3352016, 50.3821342)"
,66.306,"(80.3416783, 50.3778873)","(80.3410336, 50.3774554)"
,66.551,"(80.3416783, 50.3778873)","(80.3423303, 50.3783178)"
,465.619,"(80.3416783, 50.3778873)","(80.3369337, 50.3807813)"
,473.845,"(80.3416783, 50.3778873)","(80.3464552, 50.3749086)"
,80.11500000000001,"(80.3376933, 50.3812817)","(80.3387092, 50.381545)"
,79.834,"(80.3376933, 50.3812817)","(80.3369337, 50.3807813)"
,468.98800000000006,"(80.3376933, 50.3812817)","(80.3423303, 50.3783178)"
,66.551,"(80.3423303, 50.3783178)","(80.3416783, 50.3778873)"
,62.324,"(80.3423303, 50.3783178)","(80.3429321, 50.3787263)"
,468.98800000000006,"(80.3423303, 50.3783178)","(80.3376933, 50.3812817)"
,480.77,"(80.3423303, 50.3783178)","(80.347156, 50.3752813)"
Асанали,66.844,"(80.3440625, 50.3739533)","(80.3432272, 50.3736748)"
Асанали,65.645,"(80.3440625, 50.3739533)","(80.344891, 50.3742166)"
,422.671,"(80.3440625, 50.3739533)","(80.3397666, 50.3765882)"
Асанали,65.645,"(80.344891, 50.3742166)","(80.3440625, 50.3739533)"
Асанали,69.741,"(80.344891, 50.3742166)","(80.3457195, 50.3745545)"
,445.928,"(80.344891, 50.3742166)","(80.3404133, 50.3770321)"
Асанали,69.741,"(80.3457195, 50.3745545)","(80.344891, 50.3742166)"
Асанали,65.363,"(80.3457195, 50.3745545)","(80.3464552, 50.3749086)"
,463.11199999999997,"(80.3457195, 50.3745545)","(80.3410336, 50.3774554)"
Асанали,71.881,"(80.3485013, 50.3761521)","(80.3477936, 50.3756893)"
Асанали,107.443,"(80.3485013, 50.3761521)","(80.3495261, 50.3768638)"
,249.992,"(80.3485013, 50.3761521)","(80.3459414, 50.377696)"
,103.04999999999998,"(80.3459414, 50.377696)","(80.3445006, 50.377711)"
,249.992,"(80.3459414, 50.377696)","(80.3485013, 50.3761521)"
,77.973,"(80.3459414, 50.377696)","(80.3455581, 50.3782695)"
,158.481,"(80.3445006, 50.377711)","(80.3429321, 50.3787263)"
,103.05,"(80.3445006, 50.377711)","(80.3459414, 50.377696)"
,324.22299999999996,"(80.3445006, 50.377711)","(80.3477936, 50.3756893)"
Асанали,65.363,"(80.3464552, 50.3749086)","(80.3457195, 50.3745545)"
Асанали,64.71000000000001,"(80.3464552, 50.3749086)","(80.347156, 50.3752813)"
,473.845,"(80.3464552, 50.3749086)","(80.3416783, 50.3778873)"
Асанали,64.71000000000001,"(80.347156, 50.3752813)","(80.3464552, 50.3749086)"
Асанали,64.121,"(80.347156, 50.3752813)","(80.3477936, 50.3756893)"
,480.77,"(80.347156, 50.3752813)","(80.3423303, 50.3783178)"
,26.417,"(80.3333811, 50.3759155)","(80.3331426, 50.375733)"
,40.206,"(80.3333811, 50.3759155)","(80.3337483, 50.376191)"
,290.959,"(80.3333811, 50.3759155)","(80.3333735, 50.3785093)"
,190.938,"(80.3333735, 50.3785093)","(80.3336188, 50.3802193)"
,77.022,"(80.3333735, 50.3785093)","(80.3322875, 50.3784966)"
,290.959,"(80.3333735, 50.3785093)","(80.3333811, 50.3759155)"
,77.449,"(80.3336188, 50.3802193)","(80.3325821, 50.3804386)"
,65.86,"(80.3336188, 50.3802193)","(80.3345152, 50.3800642)"
,190.938,"(80.3336188, 50.3802193)","(80.3333735, 50.3785093)"
,65.86,"(80.3345152, 50.3800642)","(80.3336188, 50.3802193)"
,107.972,"(80.3345152, 50.3800642)","(80.3359941, 50.379833)"
,183.358,"(80.3345152, 50.3800642)","(80.3347605, 50.3785564)"
,63.761,"(80.32113, 50.3803634)","(80.3203063, 50.3805934)"
,67.767,"(80.32113, 50.3803634)","(80.3214485, 50.380938)"
,575.212,"(80.32113, 50.3803634)","(80.3191731, 50.3753479)"
,70.365,"(80.32113, 50.3803634)","(80.3219944, 50.3800527)"
,58.926,"(80.3217252, 50.3814377)","(80.3214485, 50.380938)"
,111.41900000000001,"(80.3217252, 50.3814377)","(80.3221736, 50.3823954)"
,297.26800000000003,"(80.3217252, 50.3814377)","(80.3177818, 50.3823452)"
,75.24799999999999,"(80.3217252, 50.3814377)","(80.3227297, 50.3812229)"
,12.184,"(80.3221736, 50.3823954)","(80.3223439, 50.3823808)"
,297.34799999999996,"(80.3221736, 50.3823954)","(80.3180432, 50.3828125)"
,111.41900000000001,"(80.3221736, 50.3823954)","(80.3217252, 50.3814377)"
,75.24799999999999,"(80.3227297, 50.3812229)","(80.3217252, 50.3814377)"
,59.685,"(80.3177818, 50.3823452)","(80.3175165, 50.3818358)"
,55.168,"(80.3177818, 50.3823452)","(80.3180432, 50.3828125)"
,297.26800000000003,"(80.3177818, 50.3823452)","(80.3217252, 50.3814377)"
,58.926,"(80.3214485, 50.380938)","(80.3217252, 50.3814377)"
,67.767,"(80.3214485, 50.380938)","(80.32113, 50.3803634)"
,296.139,"(80.3214485, 50.380938)","(80.3175165, 50.3818358)"
,95.707,"(80.3214485, 50.380938)","(80.3226542, 50.3805675)"
,59.685,"(80.3175165, 50.3818358)","(80.3177818, 50.3823452)"
,32.928,"(80.3175165, 50.3818358)","(80.3173435, 50.3815642)"
,296.139,"(80.3175165, 50.3818358)","(80.3214485, 50.380938)"
,45.735,"(80.3321105, 50.3746239)","(80.3321074, 50.3750352)"
,58.43,"(80.3321105, 50.3746239)","(80.332072, 50.374099)"
,713.625,"(80.3321105, 50.3746239)","(80.3247206, 50.3787799)"
,166.619,"(80.1606363, 50.4056266)","(80.1629276, 50.4059623)"
,454.274,"(80.1606363, 50.4056266)","(80.1581565, 50.4093939)"
,430.514,"(80.1606363, 50.4056266)","(80.1630225, 50.4020681)"
,166.619,"(80.1629276, 50.4059623)","(80.1606363, 50.4056266)"
,257.413,"(80.1629276, 50.4059623)","(80.1656996, 50.4067172)"
,219.73000000000002,"(80.1629276, 50.4059623)","(80.1656996, 50.4067172)"
,27.414,"(80.1721048, 50.407062)","(80.1722146, 50.4068256)"
,141.89,"(80.1721048, 50.407062)","(80.173111, 50.4081652)"
,401.032,"(80.1721048, 50.407062)","(80.1666251, 50.406837)"
,27.414,"(80.1722146, 50.4068256)","(80.1721048, 50.407062)"
улица Силина,25.318,"(80.2400437, 50.4389667)","(80.2397814, 50.438812)"
улица Силина,97.711,"(80.2400437, 50.4389667)","(80.2410561, 50.4395637)"
,31.039,"(80.2400437, 50.4389667)","(80.2403496, 50.4387668)"
,62.499,"(80.2403496, 50.4387668)","(80.2409851, 50.4391568)"
,31.039,"(80.2403496, 50.4387668)","(80.2400437, 50.4389667)"
,12.674,"(80.2403496, 50.4387668)","(80.2404654, 50.4386799)"
,62.499,"(80.2409851, 50.4391568)","(80.2403496, 50.4387668)"
,28.992,"(80.2404654, 50.4386799)","(80.2401798, 50.4384931)"
,12.674,"(80.2404654, 50.4386799)","(80.2403496, 50.4387668)"
,53.781,"(80.2404654, 50.4386799)","(80.2409774, 50.4383227)"
,28.992,"(80.2401798, 50.4384931)","(80.2404654, 50.4386799)"
,19.195,"(80.2409774, 50.4383227)","(80.2411704, 50.4384439)"
,53.781,"(80.2409774, 50.4383227)","(80.2404654, 50.4386799)"
,15.850999999999999,"(80.2409774, 50.4383227)","(80.2410293, 50.4381864)"
,19.195,"(80.2411704, 50.4384439)","(80.2409774, 50.4383227)"
,11.104,"(80.2405348, 50.4378442)","(80.2406406, 50.4377705)"
,119.85600000000001,"(80.2405348, 50.4378442)","(80.2393212, 50.4385493)"
,52.307,"(80.2405348, 50.4378442)","(80.2410293, 50.4381864)"
улица Силина,51.963,"(80.2393212, 50.4385493)","(80.2387896, 50.4382272)"
улица Силина,43.766,"(80.2393212, 50.4385493)","(80.2397814, 50.438812)"
,119.856,"(80.2393212, 50.4385493)","(80.2405348, 50.4378442)"
,43.085,"(80.2381513, 50.3820868)","(80.2386434, 50.3818595)"
410-й квартал,218.13,"(80.2381513, 50.3820868)","(80.2361469, 50.380635)"
410-й квартал,190.45600000000002,"(80.2381513, 50.3820868)","(80.2397343, 50.3834546)"
,43.085,"(80.2386434, 50.3818595)","(80.2381513, 50.3820868)"
,65.316,"(80.2386434, 50.3818595)","(80.2386203, 50.3813073)"
,67.855,"(80.2386434, 50.3818595)","(80.2393536, 50.3821044)"
,65.316,"(80.2386203, 50.3813073)","(80.2386434, 50.3818595)"
,67.855,"(80.2393536, 50.3821044)","(80.2386434, 50.3818595)"
,227.07,"(80.260942, 50.3690295)","(80.2620658, 50.3673836)"
,102.656,"(80.260942, 50.3690295)","(80.2596162, 50.3687449)"
,53.35900000000001,"(80.260942, 50.3690295)","(80.2605557, 50.3694178)"
,227.07000000000002,"(80.2620658, 50.3673836)","(80.260942, 50.3690295)"
,53.35900000000001,"(80.2605557, 50.3694178)","(80.260942, 50.3690295)"
,52.971,"(80.2596162, 50.3687449)","(80.2590344, 50.3684462)"
,102.656,"(80.2596162, 50.3687449)","(80.260942, 50.3690295)"
,84.42999999999999,"(80.2596162, 50.3687449)","(80.2595543, 50.3694117)"
,160.831,"(80.2596162, 50.3687449)","(80.2598905, 50.3677762)"
,84.43,"(80.2595543, 50.3694117)","(80.2596162, 50.3687449)"
Би Боранбая,54.452,"(80.1625152, 50.4013423)","(80.1632638, 50.4014524)"
,109.718,"(80.1625152, 50.4013423)","(80.1627447, 50.4003737)"
,93.428,"(80.1628643, 50.3995391)","(80.1627447, 50.4003737)"
,54.156,"(80.1627447, 50.4003737)","(80.1620274, 50.4002059)"
,93.428,"(80.1627447, 50.4003737)","(80.1628643, 50.3995391)"
,109.718,"(80.1627447, 50.4003737)","(80.1625152, 50.4013423)"
,54.156,"(80.1620274, 50.4002059)","(80.1627447, 50.4003737)"
Би Боранбая,178.832,"(80.1600567, 50.4009806)","(80.1625152, 50.4013423)"
,14.376,"(80.1600567, 50.4009806)","(80.1600305, 50.4011088)"
,129.25900000000001,"(80.1600567, 50.4009806)","(80.1607254, 50.3999269)"
,77.707,"(80.1609653, 50.399245)","(80.1607254, 50.3999269)"
,77.707,"(80.1607254, 50.3999269)","(80.1609653, 50.399245)"
,22.361,"(80.1607254, 50.3999269)","(80.1610296, 50.3999802)"
,129.25900000000001,"(80.1607254, 50.3999269)","(80.1600567, 50.4009806)"
,22.361,"(80.1610296, 50.3999802)","(80.1607254, 50.3999269)"
Торфяная улица,89.365,"(80.2940458, 50.4184913)","(80.2950619, 50.4189674)"
,165.27,"(80.2894109, 50.4174641)","(80.2876139, 50.4183904)"
,165.27,"(80.2876139, 50.4183904)","(80.2894109, 50.4174641)"
,255.71099999999998,"(80.2876139, 50.4183904)","(80.2849797, 50.4199427)"
,130.209,"(80.2876139, 50.4183904)","(80.2886546, 50.419074)"
,130.209,"(80.2886546, 50.419074)","(80.2876139, 50.4183904)"
,103.424,"(80.145765, 50.3988041)","(80.144419, 50.398445)"
,77.869,"(80.145765, 50.3988041)","(80.1467784, 50.3990745)"
,145.346,"(80.145765, 50.3988041)","(80.1462237, 50.3975301)"
,145.346,"(80.1462237, 50.3975301)","(80.145765, 50.3988041)"
,128.847,"(80.2648761, 50.4475858)","(80.2642888, 50.4483855)"
,82.359,"(80.1654755, 50.4012248)","(80.1643462, 50.4010503)"
,273.008,"(80.1849309, 50.4008521)","(80.1840761, 50.4032461)"
,145.179,"(80.1849309, 50.4008521)","(80.1866748, 50.4008878)"
,145.17899999999997,"(80.1866748, 50.4008878)","(80.1849309, 50.4008521)"
,129.421,"(80.1970628, 50.3936262)","(80.195863, 50.3945035)"
,165.874,"(80.1970628, 50.3936262)","(80.1986005, 50.3925018)"
,538.706,"(80.1970628, 50.3936262)","(80.1915759, 50.3948045)"
,538.706,"(80.1915759, 50.3948045)","(80.1970628, 50.3936262)"
Пржевальского,7.338,"(80.2848234, 50.4331783)","(80.2848945, 50.4331303)"
Пржевальского,84.699,"(80.2848234, 50.4331783)","(80.283987, 50.4337227)"
Деревообделочная улица,216.963,"(80.2848234, 50.4331783)","(80.2870803, 50.4344935)"
Деревообделочная улица,137.62199999999999,"(80.2870803, 50.4344935)","(80.2881158, 50.4355376)"
Деревообделочная улица,216.96300000000002,"(80.2870803, 50.4344935)","(80.2848234, 50.4331783)"
,89.19600000000001,"(80.2870803, 50.4344935)","(80.2881543, 50.4342763)"
,255.71099999999996,"(80.2849797, 50.4199427)","(80.2876139, 50.4183904)"
,63.482,"(80.2849797, 50.4199427)","(80.2844007, 50.420377)"
,57.773,"(80.2849797, 50.4199427)","(80.2857395, 50.4198754)"
,57.773,"(80.2857395, 50.4198754)","(80.2849797, 50.4199427)"
Пржевальского,30.661,"(80.286217, 50.4323274)","(80.2865186, 50.4321296)"
Пржевальского,129.403,"(80.286217, 50.4323274)","(80.2848945, 50.4331303)"
,101.189,"(80.286217, 50.4323274)","(80.2870975, 50.4330345)"
,101.189,"(80.2870975, 50.4330345)","(80.286217, 50.4323274)"
Матросский пер.,227.667,"(80.21829, 50.4375773)","(80.2176537, 50.4387878)"
ул. Севастопольская,19.483,"(80.2672713, 50.4298312)","(80.2674634, 50.4297058)"
ул. Севастопольская,104.734,"(80.2672713, 50.4298312)","(80.2662391, 50.4305056)"
Менжинского,398.171,"(80.2672713, 50.4298312)","(80.2701902, 50.4293983)"
Сеченова,64.817,"(80.2558442, 50.4444964)","(80.2558392, 50.4450793)"
Сеченова,77.009,"(80.2558442, 50.4444964)","(80.2558579, 50.4438039)"
,76.314,"(80.2558442, 50.4444964)","(80.2566586, 50.4448545)"
,69.543,"(80.2471551, 50.4095451)","(80.2478345, 50.4099964)"
улица Уранхаева,34.178,"(80.2447407, 50.4081427)","(80.2450955, 50.4083509)"
ул. Чайжунусова,52.499,"(80.2447407, 50.4081427)","(80.245241, 50.4077945)"
ул. Чайжунусова,136.748,"(80.2447407, 50.4081427)","(80.243377, 50.4090128)"
улица Кабылбаева,240.777,"(80.2298353, 50.4462716)","(80.2313492, 50.4481836)"
улица Кабылбаева,145.745,"(80.2298353, 50.4462716)","(80.2293717, 50.4449971)"
,149.115,"(80.2298353, 50.4462716)","(80.2316233, 50.4456479)"
,14.792,"(80.2316233, 50.4456479)","(80.2318281, 50.4456217)"
,149.115,"(80.2316233, 50.4456479)","(80.2298353, 50.4462716)"
,201.95600000000002,"(80.2316233, 50.4456479)","(80.2293717, 50.4449971)"
,14.792,"(80.2318281, 50.4456217)","(80.2316233, 50.4456479)"
улица Кабылбаева,25.059,"(80.2293717, 50.4449971)","(80.229282, 50.4447791)"
улица Кабылбаева,145.745,"(80.2293717, 50.4449971)","(80.2298353, 50.4462716)"
,201.95599999999996,"(80.2293717, 50.4449971)","(80.2316233, 50.4456479)"
Сеченова,19.96,"(80.2630546, 50.4534063)","(80.2628946, 50.4535541)"
,79.589,"(80.2630546, 50.4534063)","(80.2637474, 50.4528442)"
Сеченова,46.354,"(80.2630546, 50.4534063)","(80.2636242, 50.4536071)"
2-й Лодочный пер.,28.196,"(80.2244361, 50.4252093)","(80.2248314, 50.4252389)"
2-й Лодочный пер.,72.491,"(80.2244361, 50.4252093)","(80.2244685, 50.4245577)"
2-й Лодочный пер.,98.754,"(80.2244361, 50.4252093)","(80.223727, 50.425559)"
,19.294,"(80.3371333, 50.3893287)","(80.336976, 50.3891871)"
,72.84,"(80.3371333, 50.3893287)","(80.3376346, 50.3899005)"
,151.778,"(80.3371333, 50.3893287)","(80.3371836, 50.3879661)"
,32.551,"(80.3360726, 50.3862012)","(80.3364334, 50.3860217)"
,61.153999999999996,"(80.3360726, 50.3862012)","(80.3364615, 50.3866553)"
,137.82799999999997,"(80.3360726, 50.3862012)","(80.3343767, 50.3867634)"
,72.119,"(80.3364334, 50.3860217)","(80.335874, 50.38548)"
,32.551,"(80.3364334, 50.3860217)","(80.3360726, 50.3862012)"
,156.464,"(80.3364334, 50.3860217)","(80.3378677, 50.3850862)"
,61.04,"(80.3343286, 50.3839835)","(80.334802, 50.384442)"
,69.569,"(80.3343286, 50.3839835)","(80.3337961, 50.383458)"
,168.926,"(80.3343286, 50.3839835)","(80.332306, 50.3847864)"
,143.688,"(80.3343286, 50.3839835)","(80.3360651, 50.3833187)"
,142.084,"(80.3360651, 50.3833187)","(80.3374823, 50.3824426)"
,143.688,"(80.3360651, 50.3833187)","(80.3343286, 50.3839835)"
